Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,79.500000,80.500000,78.800003,80.300003,80.300003,36527
2018-01-03,80.500000,86.500000,80.500000,85.599998,85.599998,109079
2018-01-04,85.000000,87.000000,84.500000,86.000000,86.000000,62340
2018-01-05,86.000000,86.500000,85.199997,85.300003,85.300003,17851
2018-01-08,85.900002,91.000000,85.599998,90.800003,90.800003,72135
2018-01-09,91.000000,92.900002,90.800003,91.800003,91.800003,58623
2018-01-10,91.800003,93.800003,88.300003,89.400002,89.400002,372227
2018-01-11,90.500000,95.900002,89.500000,93.599998,93.599998,246767
2018-01-12,93.599998,94.000000,92.500000,92.800003,92.800003,27721
2018-01-15,93.500000,94.500000,90.199997,90.599998,90.599998,33145
2018-01-16,90.900002,91.000000,87.699997,90.400002,90.400002,54675
2018-01-17,90.000000,90.000000,88.000000,89.000000,89.000000,552820
2018-01-18,91.000000,92.900002,89.800003,91.000000,91.000000,16071
2018-01-19,91.599998,98.000000,91.599998,96.099998,96.099998,195010
2018-01-22,97.000000,101.800003,96.900002,101.000000,101.000000,128897
2018-01-23,101.000000,101.599998,97.500000,98.000000,98.000000,105335
2018-01-24,99.099998,104.199997,98.699997,102.400002,102.400002,219775
2018-01-25,102.400002,102.800003,98.500000,100.400002,100.400002,63076
2018-01-26,100.599998,101.800003,99.000000,101.000000,101.000000,48672
2018-01-29,101.000000,103.000000,99.099998,101.400002,101.400002,88327
2018-01-30,101.599998,102.000000,100.000000,101.199997,101.199997,46092
2018-01-31,101.599998,103.000000,101.000000,101.800003,101.800003,26078
2018-02-01,101.800003,102.000000,100.199997,100.599998,100.599998,39383
2018-02-02,100.800003,100.800003,97.500000,99.400002,99.400002,37090
2018-02-05,97.500000,97.500000,93.000000,95.199997,95.199997,141534
2018-02-06,89.599998,94.500000,83.000000,94.000000,94.000000,147989
2018-02-07,95.099998,99.000000,95.099998,98.000000,98.000000,51778
2018-02-08,98.000000,99.000000,95.000000,96.300003,96.300003,56963
2018-02-09,93.800003,95.500000,93.000000,93.000000,93.000000,52207
2018-02-12,93.500000,99.000000,93.500000,98.400002,98.400002,60479
2018-02-13,98.300003,101.000000,97.000000,97.000000,97.000000,102845
2018-02-14,116.400002,138.000000,115.000000,138.000000,138.000000,1181380
2018-02-15,133.199997,142.000000,129.199997,130.000000,130.000000,347781
2018-02-16,131.199997,137.000000,131.199997,134.800003,134.800003,101029
2018-02-19,134.800003,139.800003,134.800003,139.800003,139.800003,127562
2018-02-20,139.800003,146.800003,139.000000,143.399994,143.399994,106847
2018-02-21,144.399994,149.600006,140.000000,142.000000,142.000000,87409
2018-02-22,140.399994,147.399994,136.199997,144.600006,144.600006,150130
2018-02-23,144.600006,148.800003,139.600006,140.000000,140.000000,82257
2018-02-26,141.199997,142.800003,136.800003,141.600006,141.600006,43467
2018-02-27,142.600006,142.600006,136.600006,141.000000,141.000000,78028
2018-02-28,141.199997,152.000000,141.199997,148.800003,148.800003,188822
2018-03-01,151.399994,155.600006,140.199997,143.199997,143.199997,196268
2018-03-02,142.399994,142.800003,134.399994,138.399994,138.399994,168567
2018-03-05,138.199997,142.600006,137.199997,141.600006,141.600006,139937
2018-03-06,142.199997,145.800003,139.600006,140.000000,140.000000,155281
2018-03-07,143.199997,147.800003,140.600006,147.600006,147.600006,222286
2018-03-08,148.199997,155.000000,148.199997,155.000000,155.000000,485680
2018-03-09,154.800003,159.199997,153.399994,159.199997,159.199997,205321
2018-03-12,159.399994,163.800003,159.399994,161.000000,161.000000,123229
2018-03-13,161.800003,162.000000,154.199997,156.000000,156.000000,103419
2018-03-14,155.800003,157.600006,153.000000,156.199997,156.199997,76425
2018-03-15,157.000000,157.000000,153.199997,155.000000,155.000000,79279
2018-03-16,154.800003,157.199997,152.199997,157.199997,157.199997,108478
2018-03-19,155.399994,155.399994,148.600006,150.000000,150.000000,106657
2018-03-20,151.199997,152.800003,148.600006,152.800003,152.800003,89074
2018-03-21,152.199997,152.199997,146.199997,148.000000,148.000000,84522
2018-03-22,147.600006,150.000000,145.000000,147.800003,147.800003,97497
2018-03-23,145.199997,148.199997,143.399994,147.000000,147.000000,60037
2018-03-26,146.800003,147.000000,140.600006,143.800003,143.800003,104463
2018-03-27,147.600006,150.000000,142.199997,146.399994,146.399994,49791
2018-03-28,143.000000,146.399994,141.000000,145.000000,145.000000,64661
2018-03-29,145.199997,146.199997,141.199997,142.000000,142.000000,38175
2018-04-03,149.399994,152.000000,146.600006,148.000000,148.000000,347178
2018-04-04,149.600006,151.000000,145.399994,145.800003,145.800003,191635
2018-04-05,149.399994,150.600006,147.199997,147.800003,147.800003,99427
2018-04-06,148.000000,148.000000,143.199997,144.399994,144.399994,71770
2018-04-09,147.000000,148.000000,140.000000,142.399994,142.399994,144884
2018-04-10,142.000000,144.600006,142.000000,144.199997,144.199997,41035
2018-04-11,146.199997,146.199997,141.000000,141.000000,141.000000,71707
2018-04-12,141.399994,142.399994,139.399994,141.199997,141.199997,115237
2018-04-13,141.000000,143.600006,138.800003,141.000000,141.000000,297719
2018-04-16,141.199997,149.399994,141.199997,145.199997,145.199997,120394
2018-04-17,146.199997,147.600006,143.199997,144.600006,144.600006,84991
2018-04-18,145.000000,145.199997,141.600006,145.000000,145.000000,43139
2018-04-19,145.000000,148.000000,143.399994,144.600006,144.600006,87534
2018-04-20,145.000000,151.000000,144.199997,151.000000,151.000000,101656
2018-04-23,151.199997,154.000000,147.800003,147.800003,147.800003,83739
2018-04-24,147.800003,153.600006,145.600006,153.000000,153.000000,104020
2018-04-25,150.000000,152.800003,147.199997,147.600006,147.600006,74352
2018-04-26,144.800003,146.800003,143.399994,145.000000,145.000000,123275
2018-04-27,144.199997,146.800003,144.000000,146.000000,146.000000,50731
2018-04-30,146.399994,151.399994,146.399994,149.800003,149.800003,39897
2018-05-02,152.600006,155.800003,152.600006,155.600006,155.600006,81313
2018-05-03,155.399994,155.399994,148.399994,151.000000,151.000000,52213
2018-05-04,151.199997,151.600006,149.399994,150.000000,150.000000,27949
2018-05-07,150.800003,154.000000,150.800003,153.199997,153.199997,47494
2018-05-08,154.000000,158.000000,152.399994,154.600006,154.600006,88279
2018-05-09,155.199997,156.800003,154.199997,156.199997,156.199997,62339
2018-05-11,156.600006,157.000000,154.800003,157.000000,157.000000,26377
2018-05-14,157.600006,157.600006,151.399994,152.800003,152.800003,166670
2018-05-15,151.000000,154.800003,149.399994,152.800003,152.800003,79625
2018-05-16,168.000000,185.600006,167.399994,180.800003,180.800003,750225
2018-05-17,182.199997,194.600006,180.600006,192.800003,192.800003,334639
2018-05-18,196.199997,201.000000,186.000000,193.800003,193.800003,378606
2018-05-21,193.800003,197.000000,190.000000,190.199997,190.199997,128803
2018-05-22,190.000000,196.000000,183.000000,190.199997,190.199997,186736
2018-05-23,192.000000,193.800003,187.000000,192.800003,192.800003,96741
2018-05-24,192.800003,193.800003,190.000000,191.800003,191.800003,66881
2018-05-25,192.000000,192.000000,190.000000,191.800003,191.800003,65826
2018-05-28,198.000000,199.600006,192.800003,195.000000,195.000000,144146
2018-05-29,197.000000,197.000000,188.199997,193.199997,193.199997,97574
2018-05-30,193.199997,208.500000,191.800003,207.000000,207.000000,633511
2018-05-31,208.000000,215.000000,205.000000,209.500000,209.500000,182096
2018-06-01,212.000000,214.000000,203.000000,205.000000,205.000000,147289
2018-06-04,206.500000,208.000000,200.000000,203.000000,203.000000,75256
2018-06-05,203.500000,204.500000,197.800003,203.000000,203.000000,345404
2018-06-06,203.000000,203.000000,203.000000,203.000000,203.000000,0
2018-06-07,206.000000,207.500000,203.500000,205.000000,205.000000,226955
2018-06-08,207.000000,210.000000,202.000000,209.000000,209.000000,90674
2018-06-11,209.500000,209.500000,205.500000,207.000000,207.000000,36944
2018-06-12,208.000000,209.500000,206.000000,207.000000,207.000000,48384
2018-06-13,208.000000,209.500000,201.000000,204.500000,204.500000,45982
2018-06-14,191.000000,200.000000,190.000000,199.000000,199.000000,999332
2018-06-15,199.000000,202.500000,192.000000,193.000000,193.000000,248261
2018-06-18,192.800003,197.199997,190.600006,192.600006,192.600006,216738
2018-06-19,192.600006,194.000000,182.399994,187.399994,187.399994,185856
2018-06-20,188.199997,191.199997,185.399994,188.800003,188.800003,168266
2018-06-21,188.800003,190.399994,182.199997,185.000000,185.000000,171047
2018-06-22,185.000000,185.000000,185.000000,185.000000,185.000000,0
2018-06-25,185.000000,191.800003,181.600006,184.000000,184.000000,131982
2018-06-26,183.600006,184.000000,176.199997,179.199997,179.199997,235801
2018-06-27,179.199997,183.800003,171.199997,175.000000,175.000000,315100
2018-06-28,175.000000,175.800003,169.199997,169.800003,169.800003,278687
2018-06-29,172.199997,178.000000,169.000000,178.000000,178.000000,202278
2018-07-02,175.199997,175.199997,171.399994,172.000000,172.000000,89284
2018-07-03,174.399994,175.199997,169.199997,172.000000,172.000000,95286
2018-07-04,174.000000,175.199997,169.000000,174.199997,174.199997,497382
2018-07-05,172.000000,180.199997,172.000000,180.000000,180.000000,170640
2018-07-06,185.000000,186.000000,181.199997,184.000000,184.000000,138475
2018-07-09,184.399994,188.199997,182.199997,188.000000,188.000000,112861
2018-07-10,193.000000,199.600006,187.199997,199.600006,199.600006,218652
2018-07-11,199.399994,202.500000,194.399994,200.000000,200.000000,148389
2018-07-12,201.000000,203.000000,199.000000,201.500000,201.500000,95710
2018-07-13,201.500000,204.500000,199.199997,204.500000,204.500000,78411
2018-07-16,204.500000,205.500000,201.000000,203.000000,203.000000,70995
2018-07-17,205.000000,205.000000,199.199997,203.000000,203.000000,89581
2018-07-18,201.000000,209.000000,201.000000,206.000000,206.000000,40771
2018-07-19,206.000000,207.000000,203.500000,204.000000,204.000000,44551
2018-07-20,204.500000,206.000000,200.000000,204.500000,204.500000,59025
2018-07-23,204.500000,206.000000,201.000000,203.000000,203.000000,39299
2018-07-24,205.000000,205.000000,199.399994,202.000000,202.000000,33310
2018-07-25,200.000000,200.500000,194.000000,197.800003,197.800003,85870
2018-07-26,197.399994,197.399994,194.600006,197.199997,197.199997,67796
2018-07-27,197.199997,202.000000,194.600006,199.000000,199.000000,69011
2018-07-30,200.000000,200.000000,193.199997,195.000000,195.000000,59441
2018-07-31,195.000000,196.600006,190.399994,196.199997,196.199997,56442
2018-08-01,196.399994,196.399994,185.000000,185.399994,185.399994,122236
2018-08-02,186.000000,189.800003,182.800003,188.399994,188.399994,53832
2018-08-03,189.800003,192.600006,188.000000,189.800003,189.800003,38275
2018-08-06,189.800003,194.800003,187.000000,192.000000,192.000000,108661
2018-08-07,192.000000,192.000000,185.399994,187.199997,187.199997,175374
2018-08-08,187.600006,187.800003,184.000000,186.000000,186.000000,59651
2018-08-09,187.000000,193.199997,184.199997,191.000000,191.000000,78076
2018-08-10,192.000000,192.000000,184.000000,186.199997,186.199997,114263
2018-08-13,186.000000,186.600006,177.399994,184.399994,184.399994,83057
2018-08-14,180.399994,183.000000,173.600006,175.000000,175.000000,274430
2018-08-15,210.000000,217.500000,201.000000,208.000000,208.000000,965616
2018-08-16,210.500000,214.000000,199.600006,201.000000,201.000000,424990
2018-08-17,206.000000,211.000000,201.000000,208.500000,208.500000,245524
2018-08-20,212.000000,220.000000,212.000000,217.500000,217.500000,206325
2018-08-21,217.500000,219.000000,202.500000,210.500000,210.500000,256885
2018-08-22,210.500000,210.500000,204.000000,205.500000,205.500000,97048
2018-08-23,205.000000,207.000000,199.399994,205.500000,205.500000,250991
2018-08-24,206.000000,209.500000,201.500000,207.500000,207.500000,76475
2018-08-27,207.500000,209.000000,202.000000,203.500000,203.500000,112226
2018-08-28,206.000000,207.000000,198.600006,200.000000,200.000000,160841
2018-08-29,200.000000,202.000000,194.199997,195.000000,195.000000,168164
2018-08-30,195.000000,205.000000,189.199997,201.000000,201.000000,199711
2018-08-31,203.000000,203.000000,196.399994,202.000000,202.000000,99734
2018-09-03,202.000000,203.500000,195.399994,195.600006,195.600006,103394
2018-09-04,198.800003,199.800003,195.399994,196.800003,196.800003,139174
2018-09-05,198.000000,198.000000,188.000000,188.399994,188.399994,133006
2018-09-06,189.000000,193.000000,185.000000,190.000000,190.000000,146084
2018-09-07,190.000000,193.000000,186.199997,189.800003,189.800003,132436
2018-09-10,189.000000,190.399994,185.600006,187.199997,187.199997,89969
2018-09-11,187.800003,189.199997,181.600006,183.800003,183.800003,113465
2018-09-12,200.000000,202.500000,194.600006,197.399994,197.399994,539517
2018-09-13,199.199997,199.800003,196.199997,196.199997,196.199997,173329
2018-09-14,198.600006,200.000000,197.399994,198.399994,198.399994,96364
2018-09-17,198.800003,200.500000,193.199997,194.000000,194.000000,91349
2018-09-18,195.399994,198.800003,192.000000,194.199997,194.199997,83578
2018-09-19,195.000000,197.000000,191.399994,192.399994,192.399994,129553
2018-09-20,193.000000,195.000000,188.399994,190.000000,190.000000,139588
2018-09-21,190.199997,191.800003,187.199997,189.000000,189.000000,111715
2018-09-24,189.199997,189.800003,186.600006,188.399994,188.399994,57550
2018-09-25,188.199997,192.000000,188.199997,191.399994,191.399994,130047
2018-09-26,191.800003,197.600006,191.800003,194.000000,194.000000,100471
2018-09-27,191.199997,198.600006,191.199997,196.800003,196.800003,78830
2018-09-28,197.600006,204.000000,195.000000,200.000000,200.000000,131602
2018-10-01,201.000000,204.500000,198.000000,204.500000,204.500000,131990
2018-10-02,204.000000,204.000000,199.000000,202.500000,202.500000,84966
2018-10-03,203.000000,203.500000,199.600006,202.500000,202.500000,57895
2018-10-04,199.199997,203.000000,194.600006,198.000000,198.000000,218483
2018-10-05,193.199997,197.600006,191.000000,194.800003,194.800003,123957
2018-10-08,195.000000,195.000000,188.199997,189.000000,189.000000,128461
2018-10-09,188.399994,192.000000,186.600006,188.800003,188.800003,126227
2018-10-10,190.000000,190.000000,176.199997,181.199997,181.199997,223838
2018-10-11,173.199997,180.000000,168.000000,175.000000,175.000000,396769
2018-10-12,177.000000,183.199997,176.000000,179.199997,179.199997,136318
2018-10-15,179.000000,179.000000,172.600006,176.199997,176.199997,114091
2018-10-16,175.199997,184.800003,172.399994,184.800003,184.800003,162218
2018-10-17,188.000000,188.000000,182.000000,182.800003,182.800003,104057
2018-10-18,180.000000,183.800003,177.800003,180.800003,180.800003,90350
2018-10-19,180.000000,181.000000,176.199997,179.000000,179.000000,96623
2018-10-22,179.000000,181.199997,173.000000,179.000000,179.000000,178338
2018-10-23,174.199997,176.199997,169.600006,172.000000,172.000000,274730
2018-10-24,171.800003,171.800003,162.199997,162.399994,162.399994,215942
2018-10-25,162.399994,169.000000,156.399994,164.800003,164.800003,317103
2018-10-26,165.000000,165.399994,158.000000,162.000000,162.000000,177557
2018-10-29,163.000000,168.600006,162.199997,162.199997,162.199997,124358
2018-10-30,163.199997,166.800003,160.800003,165.800003,165.800003,115678
2018-10-31,169.000000,171.600006,163.000000,169.199997,169.199997,380951
2018-11-01,169.600006,179.000000,169.600006,175.800003,175.800003,173286
2018-11-02,177.800003,182.000000,177.800003,181.199997,181.199997,67905
2018-11-05,180.199997,183.000000,174.399994,176.399994,176.399994,158426
2018-11-06,176.600006,177.000000,167.600006,171.199997,171.199997,205310
2018-11-07,171.199997,176.000000,171.199997,174.600006,174.600006,118077
2018-11-08,176.000000,179.000000,173.000000,177.399994,177.399994,93735
2018-11-09,177.000000,180.600006,173.199997,175.800003,175.800003,127345
2018-11-12,176.399994,176.399994,164.000000,165.399994,165.399994,201698
2018-11-13,164.000000,169.000000,160.199997,164.000000,164.000000,264497
2018-11-16,181.000000,185.600006,181.000000,184.000000,184.000000,194088
