Date,Open,High,Low,Close,Adj Close,Volume
2012-02-08,4.820000,4.860000,4.810000,4.810000,4.083080,14800
2012-02-09,4.780000,4.810000,4.780000,4.810000,4.083080,15900
2012-02-10,4.600000,4.680000,4.600000,4.680000,3.972727,13000
2012-02-13,4.710000,4.770000,4.710000,4.770000,4.049127,6200
2012-02-14,4.840000,4.870000,4.800000,4.830000,4.100059,16300
2012-02-15,4.890000,4.950000,4.890000,4.940000,4.193434,16400
2012-02-16,4.900000,4.930000,4.900000,4.910000,4.167968,20500
2012-02-17,4.810000,4.840000,4.810000,4.810000,4.083080,19800
2012-02-21,4.700000,4.700000,4.580000,4.630000,3.930284,6800
2012-02-22,4.640000,4.660000,4.640000,4.660000,3.955750,10000
2012-02-23,4.660000,4.720000,4.660000,4.690000,3.981216,11300
2012-02-24,4.750000,4.810000,4.750000,4.780000,4.057615,8200
2012-02-27,4.830000,4.840000,4.820000,4.820000,4.091570,16300
2012-02-28,4.830000,4.910000,4.830000,4.890000,4.150990,9900
2012-02-29,4.810000,4.810000,4.740000,4.760000,4.040637,15000
2012-03-01,4.730000,4.750000,4.700000,4.710000,3.998194,16500
2012-03-02,4.640000,4.690000,4.640000,4.640000,3.938772,9000
2012-03-05,4.810000,4.840000,4.800000,4.840000,4.108547,5300
2012-03-06,4.860000,4.860000,4.820000,4.830000,4.100059,19800
2012-03-07,4.900000,4.980000,4.900000,4.980000,4.227390,7100
2012-03-08,4.900000,4.950000,4.900000,4.910000,4.167968,10600
2012-03-09,4.900000,4.920000,4.900000,4.900000,4.159479,7600
2012-03-12,4.940000,4.950000,4.910000,4.910000,4.167968,11000
2012-03-13,4.900000,4.990000,4.900000,4.990000,4.235878,11500
2012-03-14,4.900000,4.900000,4.840000,4.850000,4.117035,7200
2012-03-15,4.850000,4.910000,4.850000,4.910000,4.167968,15900
2012-03-16,4.850000,4.870000,4.830000,4.830000,4.100059,30400
2012-03-19,4.890000,4.950000,4.890000,4.920000,4.176458,10800
2012-03-20,4.860000,4.900000,4.860000,4.870000,4.134014,12800
2012-03-21,4.940000,4.970000,4.930000,4.960000,4.210412,16600
2012-03-22,5.040000,5.040000,5.020000,5.040000,4.278322,26300
2012-03-23,5.020000,5.080000,5.020000,5.080000,4.312276,9300
2012-03-26,5.110000,5.110000,5.060000,5.060000,4.295299,21500
2012-03-27,5.070000,5.080000,5.040000,5.060000,4.295299,33700
2012-03-28,5.150000,5.150000,5.100000,5.140000,4.363209,10700
2012-03-29,5.240000,5.270000,5.230000,5.240000,4.448095,3700
2012-03-30,5.180000,5.180000,4.810000,5.040000,4.278322,73100
2012-04-02,5.260000,5.330000,5.260000,5.320000,4.516006,16600
2012-04-03,5.310000,5.350000,5.250000,5.280000,4.482051,23900
2012-04-04,5.290000,5.310000,5.250000,5.260000,4.465074,7800
2012-04-05,5.230000,5.240000,5.200000,5.240000,4.448095,71500
2012-04-09,5.230000,5.270000,5.230000,5.250000,4.456584,18600
2012-04-10,5.230000,5.250000,5.200000,5.240000,4.448095,38800
2012-04-11,5.320000,5.360000,5.320000,5.350000,4.541473,22800
